Maria Ferreira,7.3,6.5,8.6
Felipe Gomes,7.1,7.1,5.5
Juliana Nascimento,8.0,8.5,6.0
Aline Ribeiro,8.4,8.4,7.1
Camila Silva,7.7,5.2,7.4
Aline Almeida,7.3,6.7,10.0
Pedro Rodrigues,7.4,8.0,7.0
Ana Santos,9.4,6.6,5.4
Ana Lima,6.5,5.3,5.6
Ricardo Rodrigues,9.4,8.6,5.7
Joao Silva,7.4,9.0,8.9
Rafael Almeida,9.9,7.1,8.5
Rafael Carvalho,6.7,8.6,9.1
Aline Santos,9.1,9.9,8.6
Camila Carvalho,6.0,8.7,6.9
Lucas Gomes,6.7,6.0,7.7
Sofia Oliveira,5.4,9.1,8.6
Joao Almeida,9.1,7.0,7.1
Lucas Ribeiro,5.3,6.7,9.1
Joao Oliveira,6.8,5.1,9.6
Joao Moura,7.1,8.2,8.5
Joao Santos,6.4,7.9,5.5
Isabela Ferreira,7.3,9.3,5.6
Sofia Rodrigues,7.9,7.9,7.9
Mariana Lima,6.7,6.9,5.8
Felipe Santos,6.0,8.8,7.4
Maria Nascimento,6.4,9.6,7.0
Isabela Ribeiro,8.8,9.3,6.4
Carlos Gomes,6.6,5.5,5.3
Joao Costa,6.7,9.6,6.6
Felipe Martins,7.0,6.9,7.7
Sofia Moura,7.1,7.0,8.5
Juliana Carvalho,6.7,7.1,7.2
Joao Martins,5.8,8.1,8.2
Felipe Carvalho,7.2,8.6,7.6
Isabela Silva,8.3,8.6,5.6
Camila Costa,6.3,8.9,8.3
Sofia Lima,8.6,7.2,8.4
Juliana Moura,7.7,5.3,7.8
Lucas Lima,8.2,7.9,6.0
Carlos Rodrigues,9.9,6.3,9.8
Lucas Silva,8.3,9.4,8.3
Felipe Santos,6.8,6.7,9.1
Ricardo Ferreira,7.3,8.5,6.0
Ana Lima,8.3,5.6,8.7
Mariana Pereira,9.1,7.8,7.5
Maria Silva,8.4,5.6,6.6
Guilherme Lima,6.0,9.1,8.6
Joao Moura,7.7,6.4,5.2
Aline Santos,9.4,5.4,6.7
Rafael Carvalho,7.2,6.7,9.4
Rafael Oliveira,8.5,7.8,9.7
Felipe Pereira,6.3,5.4,7.3
Felipe Souza,6.8,5.9,9.1
Ricardo Rodrigues,8.0,6.2,5.0
Joao Lima,7.6,6.7,6.5
Lucas Souza,8.8,10.0,6.8
Mariana Souza,9.6,5.2,9.8
Carlos Pereira,5.1,5.8,8.7
Aline Ferreira,9.4,6.2,5.1
Ricardo Lima,7.9,8.0,8.4
Sofia Silva,5.2,8.2,5.8
Carlos Pereira,8.4,7.9,6.6
Mariana Moura,5.9,7.2,8.1
Maria Santos,8.1,6.9,6.4
Aline Pereira,9.9,8.8,9.4
Ricardo Pereira,9.4,8.7,7.4
Guilherme Pereira,6.5,6.9,5.9
Maria Carvalho,9.9,9.8,9.1
Isabela Moura,8.6,9.9,9.4
Carlos Santos,7.8,8.6,9.0
Guilherme Lima,8.7,7.5,6.2
Aline Santos,7.8,7.8,6.3
Camila Silva,8.4,9.9,5.7
Guilherme Martins,8.5,5.9,9.2
Felipe Nascimento,5.3,8.2,9.8
Mariana Martins,5.2,5.1,5.1
Camila Rodrigues,10.0,7.7,10.0
Sofia Pereira,6.0,8.9,9.2
Rafael Santos,7.0,6.1,9.5
Isabela Pereira,8.6,8.0,9.1
Ana Silva,8.0,7.3,9.8
Pedro Souza,9.2,5.8,5.9
Isabela Costa,10.0,9.9,7.4
Felipe Gomes,6.1,5.9,6.5
Mariana Ferreira,7.9,5.4,6.4
Mariana Moura,7.5,9.1,9.0
Juliana Carvalho,5.3,5.3,7.6
Ricardo Lima,10.0,8.5,9.2
Carlos Moura,6.2,8.8,9.7
Felipe Silva,5.2,8.9,6.1
Rafael Costa,6.6,10.0,5.8
Joao Costa,9.5,9.4,8.3
Isabela Oliveira,6.4,8.1,9.6
Lucas Nascimento,6.3,5.7,5.9
Juliana Ferreira,6.2,7.6,7.0
Sofia Ferreira,5.7,5.5,6.2
Pedro Souza,7.8,9.0,6.1
Sofia Almeida,8.3,8.0,6.8
Joao Carvalho,7.4,8.6,7.7
Carlos Souza,6.9,7.9,6.9
Ana Santos,7.7,9.3,8.7
Carlos Ferreira,6.6,5.9,6.2
Joao Pereira,10.0,5.8,9.2
Maria Ribeiro,10.0,5.7,7.8
Guilherme Oliveira,5.4,5.4,5.4
Camila Ribeiro,5.5,6.8,6.5
Sofia Ferreira,6.3,7.1,8.7
Pedro Santos,5.4,7.4,9.3
Aline Silva,8.5,7.8,5.0
Carlos Costa,9.7,8.9,9.3
Isabela Martins,5.2,7.2,9.5
Joao Almeida,9.0,8.9,8.2
Felipe Souza,6.7,7.5,6.2
Rafael Ferreira,5.3,9.8,5.3
Pedro Silva,6.3,7.5,5.0
Lucas Oliveira,9.3,7.0,5.3
Guilherme Lima,7.0,5.5,5.1
Ricardo Carvalho,7.3,6.5,6.8
Aline Costa,7.7,9.7,8.4
Joao Souza,8.7,6.0,8.4
Camila Gomes,8.4,8.2,6.0
Pedro Santos,9.5,9.7,7.6
Isabela Santos,8.1,9.1,7.7
Sofia Carvalho,8.1,5.1,9.9
Sofia Moura,9.3,10.0,9.7
Ricardo Costa,7.8,8.5,6.8
Camila Rodrigues,5.5,10.0,9.5
Juliana Rodrigues,7.5,8.6,7.8
Felipe Almeida,5.1,8.1,7.7
Ana Costa,5.1,7.5,6.7
Rafael Carvalho,6.9,9.9,9.4
Juliana Martins,6.8,5.7,6.5
Pedro Carvalho,9.0,7.4,9.8
Rafael Lima,8.7,5.2,7.4
Camila Santos,7.1,5.2,6.5
Carlos Pereira,7.1,7.3,8.6
Lucas Costa,8.4,6.6,5.3
Ana Santos,8.5,5.9,9.9
Aline Ferreira,7.1,9.7,7.7
Guilherme Gomes,9.8,8.8,7.2
Isabela Moura,7.9,9.3,5.8
Lucas Lima,9.1,7.1,8.8
Joao Souza,8.9,8.5,6.3
Joao Gomes,9.3,7.9,9.8
Mariana Souza,8.7,8.2,6.8
Lucas Silva,9.4,9.4,9.7
Ana Ferreira,7.6,9.6,6.7
Maria Costa,8.5,7.6,7.0
Maria Almeida,7.7,8.3,9.5
Isabela Pereira,7.3,5.8,7.9
Guilherme Costa,9.5,6.3,9.9
Lucas Santos,8.9,7.7,7.2
Rafael Ribeiro,6.1,8.6,8.6
Maria Lima,7.9,10.0,9.9
Sofia Souza,5.7,7.4,8.5
Guilherme Almeida,5.9,6.7,8.2
Felipe Moura,8.0,5.2,5.5
Felipe Nascimento,5.2,6.8,6.7
Juliana Moura,6.3,8.1,5.7
Mariana Rodrigues,5.5,5.7,5.8
Rafael Rodrigues,8.8,9.2,5.8
Isabela Silva,9.9,6.6,9.7
Mariana Lima,9.1,6.2,6.9
Mariana Carvalho,6.4,8.2,7.2
Ana Almeida,5.5,8.7,9.8
Joao Carvalho,7.5,5.1,5.2
Isabela Oliveira,8.4,9.8,8.3
Camila Costa,9.5,6.9,10.0
Camila Costa,5.3,7.8,8.2
Maria Martins,5.8,8.2,9.4
Guilherme Moura,6.8,6.6,7.4
Lucas Gomes,9.3,8.2,7.4
Maria Nascimento,9.1,7.8,6.4
Mariana Martins,6.8,8.6,10.0
Carlos Moura,9.9,7.5,8.8
Rafael Lima,7.8,8.0,6.4
Felipe Martins,7.6,6.8,9.8
Pedro Ferreira,7.3,8.9,6.2
Rafael Nascimento,9.2,8.9,7.1
Rafael Pereira,9.8,5.3,6.9
Aline Santos,5.9,6.2,8.1
Lucas Almeida,7.7,6.2,7.9
Ana Gomes,7.0,7.0,5.9
Pedro Carvalho,6.8,8.5,6.2
Rafael Martins,8.5,9.5,7.4
Felipe Souza,7.9,6.8,9.2
Guilherme Lima,5.2,8.8,9.6
Aline Almeida,6.5,6.1,8.6
Lucas Ferreira,9.9,9.4,8.4
Felipe Gomes,7.4,7.0,5.4
Joao Ribeiro,5.6,6.4,8.6
Rafael Moura,5.9,6.4,6.4
Aline Rodrigues,8.8,5.8,10.0
Pedro Martins,9.3,8.1,9.3
Sofia Gomes,5.2,7.2,6.5
Joao Oliveira,5.4,8.2,8.2
Carlos Costa,5.1,6.6,5.4
Isabela Almeida,7.7,9.0,7.1
Camila Costa,8.6,8.1,9.8
Juliana Ferreira,5.5,9.4,5.4
Sofia Santos,5.1,6.6,8.3
Isabela Carvalho,6.9,9.8,6.7
Sofia Moura,7.9,9.9,6.8
Guilherme Rodrigues,9.6,6.1,5.2
Pedro Gomes,9.9,6.5,9.5
Camila Nascimento,5.1,6.6,6.0
Joao Costa,9.8,9.9,6.5
Ana Moura,9.1,8.5,7.3
Carlos Lima,8.2,9.2,9.9
Maria Nascimento,6.2,9.2,7.2
Ana Costa,5.0,9.4,8.9
Isabela Gomes,9.7,7.9,5.9
Maria Martins,5.3,7.9,6.8
Camila Martins,9.0,7.3,6.4
Lucas Ferreira,8.9,5.4,7.1
Sofia Ferreira,5.7,6.5,6.4
Pedro Nascimento,6.4,7.0,9.0
Guilherme Martins,9.2,8.5,6.1
Maria Nascimento,8.1,8.7,5.9
Mariana Lima,9.0,5.2,5.7
Isabela Ferreira,8.3,7.3,5.8
Joao Souza,7.3,6.9,6.5
Joao Silva,9.8,5.4,9.8
Isabela Carvalho,6.2,7.7,6.8
Camila Moura,8.5,6.2,6.3
Juliana Almeida,7.0,5.3,8.0
Sofia Martins,5.7,6.7,7.9
Sofia Pereira,7.8,9.0,8.0
Ana Moura,8.8,8.2,7.0
Guilherme Gomes,7.3,5.1,8.9
Aline Ribeiro,8.3,5.9,7.9
Maria Nascimento,7.2,6.6,8.3
Aline Almeida,9.1,6.4,7.8
Aline Pereira,9.3,10.0,6.1
Maria Moura,7.0,7.5,7.3
Sofia Martins,7.4,6.8,8.5
Isabela Carvalho,7.2,9.6,8.6
Felipe Ribeiro,8.1,8.3,5.5
Lucas Almeida,5.9,8.3,7.9
Lucas Souza,6.2,6.2,8.8
Rafael Santos,8.9,8.1,6.8
Lucas Pereira,5.3,9.0,6.6
Joao Moura,5.7,8.5,9.7
Joao Pereira,9.9,8.8,9.5
Lucas Lima,7.0,5.1,9.6
Juliana Nascimento,5.2,6.2,8.6
Mariana Martins,8.0,6.9,6.7
Felipe Pereira,8.8,9.4,9.4
Sofia Martins,8.7,9.9,6.7
Aline Martins,9.2,8.1,8.8
Aline Almeida,5.1,6.7,9.3
Guilherme Almeida,7.9,6.3,6.3
Carlos Carvalho,6.4,6.6,7.8
Carlos Carvalho,6.4,9.5,8.2
Aline Oliveira,8.9,7.8,9.8
Guilherme Almeida,5.2,7.1,5.1
Rafael Santos,8.1,8.3,5.0
Rafael Oliveira,7.7,6.4,6.2
Juliana Gomes,9.4,8.7,9.5
Maria Ribeiro,8.6,6.0,6.1
Ana Ferreira,8.6,7.1,5.1
Felipe Rodrigues,9.0,6.9,6.3
Carlos Moura,5.3,7.2,5.2
Guilherme Lima,5.6,6.0,7.1
Guilherme Almeida,9.5,7.9,5.1
Guilherme Carvalho,5.1,7.7,9.2
Joao Lima,9.5,8.6,8.5
Pedro Ribeiro,5.1,7.7,8.2
Lucas Santos,9.6,8.3,9.8
Ricardo Ferreira,9.5,6.0,9.8
Sofia Souza,9.3,6.0,5.7
Maria Moura,9.2,9.3,7.9
Guilherme Ferreira,5.1,5.7,8.1
Ricardo Oliveira,9.4,8.5,7.5
Mariana Rodrigues,9.2,8.8,7.9
Felipe Silva,9.8,5.3,5.1
Ana Gomes,6.5,6.7,8.2
Carlos Nascimento,5.6,5.3,5.2
Mariana Ferreira,9.3,9.1,6.2
Joao Ferreira,7.6,7.0,7.8
Carlos Lima,5.4,7.7,8.9
Sofia Ferreira,6.7,7.8,7.1
Joao Costa,6.0,5.7,5.3
Maria Santos,6.4,8.9,6.0
Mariana Ribeiro,6.1,7.5,5.5
Juliana Silva,6.0,7.3,9.1
Lucas Santos,6.2,8.4,9.2
Guilherme Rodrigues,9.9,6.3,9.1
Mariana Oliveira,5.6,7.4,9.0
Carlos Almeida,9.2,7.2,8.5
Ricardo Pereira,7.8,5.1,9.6
Juliana Nascimento,7.4,6.4,9.8
Carlos Almeida,7.5,8.1,7.4
Guilherme Silva,5.0,6.4,8.2
Camila Ribeiro,8.6,8.8,9.4
Felipe Martins,7.4,6.7,8.4
Ricardo Ribeiro,7.7,6.9,5.1
Maria Carvalho,7.5,7.8,6.1
Juliana Pereira,5.7,9.8,9.4
Pedro Gomes,7.1,6.8,8.6
Mariana Costa,5.9,5.7,5.6
Sofia Rodrigues,5.9,5.8,6.2
Juliana Souza,9.1,8.3,6.6
Pedro Lima,5.1,7.9,6.0
Ricardo Nascimento,7.4,6.9,5.5
Rafael Nascimento,5.2,8.7,7.9
Sofia Moura,5.4,9.5,8.6
Guilherme Santos,5.6,9.8,8.5
Ana Gomes,5.7,6.4,9.3
Rafael Ribeiro,9.4,9.7,9.5
Camila Ribeiro,9.5,9.7,7.1
Mariana Souza,9.2,6.4,6.6
Juliana Martins,5.2,9.2,6.2
Mariana Pereira,9.7,6.2,9.4
Aline Costa,9.9,6.1,8.7
Aline Ferreira,5.1,5.1,8.5
Juliana Martins,5.8,8.0,5.2
Guilherme Gomes,5.9,7.3,7.4
Juliana Carvalho,7.5,8.9,8.6
Ana Lima,9.5,7.8,9.2
Ana Lima,7.2,8.4,8.9
Aline Pereira,8.4,7.7,6.0
Ana Santos,6.8,8.7,5.2
Carlos Ferreira,8.2,9.5,9.5
Maria Silva,8.0,6.2,7.1
Ricardo Carvalho,7.2,10.0,6.3
Guilherme Gomes,5.2,7.3,7.5
Isabela Souza,6.8,9.7,6.7
Felipe Ribeiro,8.8,9.7,9.1
Camila Ribeiro,9.0,6.8,5.2
Rafael Oliveira,6.8,9.9,6.9
Isabela Rodrigues,5.1,8.2,6.7
Camila Ferreira,9.7,5.8,6.2
Felipe Oliveira,9.1,5.8,6.6
Ricardo Nascimento,7.2,9.1,9.1
Sofia Oliveira,9.4,9.9,7.1
Ana Ribeiro,5.9,7.9,6.6
Mariana Lima,7.0,9.6,7.0
Ricardo Costa,5.3,8.5,6.6
Rafael Santos,7.7,8.3,7.0
Isabela Nascimento,7.5,6.7,7.6
Pedro Ribeiro,5.4,9.0,9.7
Ricardo Gomes,7.1,9.2,8.2
Isabela Almeida,8.4,7.4,9.7
Felipe Carvalho,5.7,9.6,7.2
Carlos Santos,9.6,7.1,5.3
Ana Ferreira,8.7,9.0,7.7
Rafael Costa,6.4,7.8,8.6
Maria Almeida,8.2,5.8,7.9
Ricardo Gomes,9.7,6.7,6.6
Juliana Oliveira,7.6,6.5,6.5
Ricardo Rodrigues,9.4,8.7,5.5
Juliana Silva,7.9,9.4,9.0
Aline Ribeiro,7.7,7.9,7.6
Camila Martins,10.0,8.2,6.1
Guilherme Pereira,9.5,5.9,6.6
Joao Lima,9.0,7.6,8.2
Rafael Oliveira,9.3,7.7,5.7
Isabela Ferreira,9.3,9.9,5.3
Aline Santos,8.4,9.8,9.1
Maria Silva,5.6,9.4,7.8
Lucas Gomes,9.6,6.1,7.9
Aline Pereira,7.3,7.8,6.6
Sofia Almeida,6.1,7.7,5.3
Camila Silva,8.3,9.9,8.4
Juliana Nascimento,9.2,6.4,6.5
Felipe Ribeiro,8.0,5.1,9.0
Isabela Santos,6.2,5.4,6.5
Carlos Oliveira,7.7,7.2,7.8
Juliana Costa,7.7,5.3,6.0
Mariana Pereira,6.7,6.5,5.3
Maria Ferreira,5.8,5.6,9.5
Maria Carvalho,9.6,8.5,8.5
Rafael Almeida,7.2,8.6,7.3
Lucas Martins,9.5,6.6,8.0
Isabela Oliveira,5.9,6.8,8.6
Joao Lima,6.1,5.1,9.0
Pedro Moura,9.2,7.2,9.7
Guilherme Pereira,8.5,9.0,6.8
Ricardo Santos,6.7,9.4,7.8
Carlos Nascimento,5.7,8.2,7.5
Lucas Pereira,5.8,7.3,6.7
Camila Almeida,8.2,7.5,5.7
Aline Rodrigues,5.8,6.0,7.5
Camila Souza,6.2,6.2,8.5
Rafael Moura,7.2,8.3,5.5
Ana Ribeiro,5.9,7.1,5.5
Juliana Moura,7.2,6.5,7.4
Pedro Lima,5.1,5.4,7.4
Pedro Nascimento,5.6,6.2,8.0
Maria Souza,7.3,9.8,6.7
Maria Santos,9.5,6.8,5.2
Ricardo Ferreira,9.8,6.3,7.9
Lucas Carvalho,5.3,5.9,5.1
Sofia Pereira,7.3,6.1,5.5
Rafael Gomes,9.5,5.9,7.5
Lucas Ferreira,7.7,7.0,5.8
Ana Silva,6.4,9.1,9.9
Pedro Ferreira,7.3,8.8,6.8
Rafael Costa,5.2,6.1,8.1
Joao Lima,8.9,5.3,6.4
Ana Oliveira,6.9,6.1,5.3
Ricardo Costa,9.1,6.9,5.6
Lucas Ribeiro,6.0,7.6,8.4
Juliana Gomes,9.5,7.9,5.3
Isabela Martins,7.5,8.7,6.2
Ana Pereira,8.9,5.3,8.9
Juliana Silva,8.7,5.8,6.5
Maria Martins,7.6,6.8,5.2
Carlos Santos,9.4,6.4,8.9
Juliana Santos,9.8,9.0,6.4
Juliana Ferreira,7.2,7.5,5.7
Maria Moura,5.4,8.6,5.6
Carlos Almeida,9.5,5.9,9.9
Joao Ribeiro,9.6,7.2,8.1
Lucas Gomes,10.0,6.8,6.4
Ricardo Pereira,6.1,8.2,9.3
Mariana Carvalho,7.8,8.8,7.9
Ana Martins,7.9,8.0,9.4
Aline Lima,7.9,5.6,6.7
Pedro Pereira,7.3,6.4,8.1
Mariana Ferreira,9.8,5.7,9.3
Rafael Ribeiro,7.0,8.4,9.3
Lucas Oliveira,7.6,5.7,9.4
Guilherme Oliveira,6.4,8.6,8.2
Maria Gomes,5.4,9.4,9.4
Pedro Martins,9.5,9.7,8.6
Joao Rodrigues,8.2,8.3,9.9
Guilherme Ferreira,9.7,8.6,8.3
Lucas Lima,5.0,8.3,7.4
Joao Gomes,6.3,6.6,6.8
Joao Martins,5.4,6.8,7.7
Ricardo Oliveira,5.6,9.9,6.3
Ricardo Martins,7.3,9.4,6.0
Felipe Ribeiro,7.9,9.9,6.6
Felipe Lima,8.7,9.1,6.6
Isabela Pereira,7.4,5.3,8.4
Ricardo Gomes,8.2,5.9,9.4
Joao Moura,7.6,9.3,7.2
Rafael Souza,5.6,5.0,8.3
Felipe Carvalho,7.2,8.4,8.9
Carlos Nascimento,7.6,9.9,5.7
Felipe Costa,7.0,5.1,8.6
Guilherme Carvalho,8.4,6.1,7.5
Ricardo Martins,6.3,7.7,8.0
Aline Nascimento,6.3,5.4,6.6
Juliana Ribeiro,9.1,8.2,7.8
Sofia Lima,6.4,6.0,8.7
Pedro Costa,7.3,8.6,8.6
Guilherme Lima,6.5,9.6,5.8
Carlos Carvalho,9.3,8.1,6.4
Camila Silva,6.1,5.6,5.8
Aline Moura,8.5,7.5,6.9
Lucas Martins,7.8,7.7,7.4
Maria Rodrigues,6.2,7.3,9.7
Felipe Nascimento,9.0,6.0,8.7
Maria Moura,7.9,5.5,6.9
Ana Ferreira,9.7,9.9,6.4
Joao Nascimento,5.7,6.2,9.9
Juliana Ribeiro,8.0,8.9,8.8
Carlos Gomes,8.9,5.7,8.2
Isabela Carvalho,7.9,6.6,5.2
Mariana Gomes,6.9,9.1,5.5
Guilherme Ribeiro,9.3,9.7,8.3
Isabela Lima,7.5,8.4,5.4
Aline Gomes,9.7,7.3,5.0
Aline Carvalho,9.2,8.1,8.4
Sofia Almeida,9.3,6.7,10.0
Carlos Moura,9.2,9.1,5.3
Rafael Almeida,6.8,9.1,9.2
Carlos Almeida,6.3,6.8,6.4
Sofia Lima,9.7,5.7,8.5
Lucas Souza,7.9,6.2,6.9
Guilherme Oliveira,8.1,6.7,7.8
Ana Rodrigues,10.0,9.9,7.6
Lucas Silva,5.1,8.0,5.7
Guilherme Carvalho,7.1,7.5,5.4
Mariana Silva,9.3,5.9,6.3
Joao Ribeiro,5.5,9.9,5.2
Felipe Ribeiro,9.5,6.4,7.0
Sofia Ribeiro,7.2,6.1,6.5
Joao Martins,5.5,7.5,7.8
Lucas Moura,7.4,9.2,7.9
Camila Almeida,9.1,6.5,9.8
Aline Lima,6.3,5.3,7.5
Aline Moura,5.9,6.2,9.3
Isabela Rodrigues,5.4,5.2,6.5
Maria Santos,6.6,9.2,6.5
Mariana Costa,9.1,7.0,6.3
Guilherme Pereira,8.9,8.5,6.1
Sofia Pereira,9.0,9.6,6.4
Carlos Gomes,9.3,6.9,8.3
Carlos Oliveira,8.2,8.1,5.6
Joao Ribeiro,5.2,7.4,6.4
Isabela Carvalho,9.4,5.4,6.5
Guilherme Almeida,7.1,6.5,8.8
Sofia Pereira,6.7,9.9,8.1
Camila Ribeiro,8.9,5.3,7.5
Joao Costa,9.2,8.1,9.8
Pedro Souza,7.2,6.3,5.7
Mariana Ferreira,7.4,7.8,5.0
Lucas Almeida,8.9,7.7,8.4
Ana Rodrigues,8.0,6.0,7.0
Carlos Rodrigues,7.5,6.9,6.2
Mariana Santos,6.6,6.7,8.9
Ricardo Moura,8.0,8.6,8.9
Rafael Costa,6.1,9.4,8.4
Carlos Pereira,7.9,8.5,9.5
Camila Ferreira,5.2,7.9,6.0
Ricardo Souza,7.2,6.9,5.0
Joao Ferreira,7.8,7.9,9.5
Mariana Rodrigues,9.4,7.0,7.0
Lucas Carvalho,6.2,9.5,5.1
Ricardo Almeida,6.4,9.8,6.7
Maria Moura,9.0,6.2,9.2
Juliana Costa,8.8,8.2,8.3
Camila Oliveira,9.0,8.2,6.9
Mariana Rodrigues,5.9,7.2,8.5
Lucas Ferreira,6.7,5.6,7.5
Ricardo Pereira,7.9,9.9,8.4
Ricardo Ribeiro,6.9,6.2,5.4
Mariana Ferreira,8.6,8.0,6.5
Carlos Gomes,9.5,8.2,5.1
Rafael Rodrigues,9.6,9.3,5.6
Rafael Martins,5.4,7.2,9.5
Isabela Lima,6.6,8.9,6.0
Carlos Almeida,6.6,6.0,9.5
Joao Martins,6.8,8.9,7.5
Lucas Nascimento,7.0,7.2,6.6
Ana Carvalho,5.7,6.3,9.9
Juliana Gomes,7.1,8.9,7.8
Mariana Gomes,7.6,6.0,5.4
Joao Nascimento,9.2,9.3,7.2
Guilherme Souza,9.1,8.8,6.4
Pedro Moura,8.3,5.8,8.6
Aline Ferreira,5.8,7.1,6.0
Camila Santos,5.3,6.1,6.5
Sofia Gomes,6.8,6.9,5.9
Mariana Santos,6.2,9.8,8.2
Sofia Martins,7.4,9.1,7.1
Lucas Nascimento,9.3,8.8,6.6
Ricardo Rodrigues,7.2,7.9,7.3
Ricardo Moura,5.9,5.6,8.8
Juliana Oliveira,7.4,7.2,5.3
Ricardo Santos,9.3,5.1,7.2
Lucas Ribeiro,7.6,6.3,5.5
Isabela Santos,9.8,7.7,8.9
Felipe Santos,7.5,6.1,6.7
Camila Nascimento,5.0,6.4,8.5
Pedro Ferreira,6.9,8.8,10.0
Mariana Pereira,7.7,7.1,8.9
Ricardo Souza,6.5,8.5,5.7
Carlos Souza,6.9,6.6,5.8
Maria Rodrigues,5.0,8.4,8.4
Rafael Pereira,9.3,9.8,7.4
Camila Costa,9.9,7.0,9.4
Camila Santos,8.2,7.0,9.4
Isabela Ribeiro,5.4,5.3,5.2
Lucas Silva,7.7,7.2,5.9
Juliana Santos,9.4,8.1,7.9
Maria Carvalho,8.4,5.5,5.6
Isabela Rodrigues,10.0,6.3,9.0
Pedro Carvalho,10.0,9.7,9.2
Felipe Ferreira,5.1,7.6,7.2
Pedro Pereira,10.0,8.2,5.1
Joao Almeida,6.3,7.5,8.1
Aline Souza,9.4,8.9,10.0
Lucas Lima,5.1,6.1,7.1
Joao Costa,7.8,9.9,9.4
Rafael Carvalho,6.7,5.3,7.0
Rafael Ribeiro,9.0,6.8,6.6
Felipe Lima,6.5,9.1,9.6
Ana Costa,8.2,6.4,6.0
Joao Pereira,7.3,6.7,9.5
Camila Souza,7.9,8.0,7.9
Guilherme Lima,9.7,8.0,6.1
Juliana Martins,9.0,5.5,8.4
Maria Almeida,7.1,9.6,10.0
Sofia Pereira,7.2,8.9,5.7
Carlos Rodrigues,6.5,7.0,6.1
Joao Costa,7.0,8.2,9.7
Camila Gomes,5.5,7.6,9.5
Isabela Pereira,8.6,10.0,6.6
Ricardo Pereira,10.0,8.0,6.3
Carlos Nascimento,8.9,8.2,6.8
Camila Ribeiro,5.8,6.0,7.5
Rafael Martins,9.9,6.1,5.3
Sofia Ferreira,9.6,9.8,6.7
Mariana Lima,8.0,8.7,7.7
Sofia Martins,7.9,7.2,9.7
Rafael Moura,8.0,9.9,6.6
Guilherme Pereira,6.7,5.5,8.6
Maria Costa,8.1,6.7,6.9
Camila Carvalho,7.7,7.2,7.4
Isabela Almeida,9.8,8.6,6.6
Carlos Almeida,6.9,7.8,5.8
Carlos Ribeiro,6.5,8.7,9.8
Lucas Costa,6.2,8.7,7.8
Juliana Santos,6.9,6.8,8.4
Aline Rodrigues,6.2,6.5,5.5
Ricardo Gomes,8.3,9.2,10.0
Rafael Pereira,5.7,8.8,6.5
Carlos Martins,5.1,8.3,7.0
Rafael Souza,7.4,8.7,8.5
Lucas Ribeiro,6.4,5.1,5.1
Joao Costa,7.6,5.7,9.3
Joao Ribeiro,9.8,9.8,7.0
Mariana Rodrigues,7.8,6.4,9.9
Ana Oliveira,6.0,8.2,7.1
Isabela Gomes,9.3,8.6,5.3
Rafael Costa,5.8,9.6,8.4
Lucas Santos,7.7,5.9,8.8
Mariana Silva,9.2,8.7,7.0
Aline Rodrigues,7.9,8.9,6.6
