Juliana Moura,9.9,7.6,6.5
Juliana Almeida,6.0,6.6,9.4
Carlos Pereira,8.9,9.2,9.0
Isabela Pereira,5.2,9.7,9.6
Camila Carvalho,5.2,9.1,6.0
Rafael Almeida,6.1,5.0,8.2
Juliana Ribeiro,5.0,9.1,7.4
Sofia Ferreira,5.9,5.7,9.0
Aline Oliveira,9.9,9.5,8.4
Pedro Almeida,6.6,7.3,8.3
Juliana Ferreira,6.4,7.3,10.0
Juliana Costa,9.6,9.3,9.2
Joao Carvalho,7.1,8.0,7.4
Maria Silva,9.9,7.7,7.0
Rafael Ferreira,8.8,9.3,8.6
Lucas Carvalho,6.9,6.6,9.5
Camila Oliveira,7.9,5.7,6.2
Ana Costa,7.3,6.0,6.3
Guilherme Santos,9.0,8.1,9.0
Mariana Carvalho,7.4,9.3,7.0
Ana Silva,5.9,7.1,7.4
Maria Pereira,9.8,5.1,6.8
Sofia Moura,5.3,7.0,6.0
Lucas Lima,6.6,7.6,5.8
Rafael Moura,6.8,9.7,8.5
Camila Nascimento,7.9,8.7,8.1
Isabela Lima,8.6,5.5,7.2
Rafael Costa,8.4,8.8,8.0
Rafael Souza,5.9,6.7,6.8
Isabela Martins,10.0,9.9,5.9
Sofia Costa,8.2,5.1,8.9
Juliana Silva,6.2,8.5,5.9
Mariana Silva,5.5,5.7,6.8
Maria Almeida,6.6,7.5,6.8
Isabela Costa,5.1,7.9,9.4
Joao Pereira,6.0,8.5,8.0
Mariana Oliveira,7.9,9.6,7.6
Felipe Ferreira,6.1,7.5,5.7
Camila Moura,6.4,6.6,9.2
Isabela Rodrigues,8.8,9.0,8.3
Joao Gomes,8.5,8.3,7.8
Pedro Nascimento,9.0,8.9,9.8
Rafael Oliveira,9.9,8.5,8.0
Isabela Gomes,9.4,9.7,6.7
Felipe Souza,5.2,5.5,7.3
Ricardo Almeida,7.3,8.2,9.4
Carlos Almeida,6.4,8.9,9.1
Camila Costa,8.1,7.1,8.2
Joao Nascimento,8.2,7.3,6.5
Ana Rodrigues,9.1,9.0,6.8
Pedro Santos,8.6,9.7,5.2
Felipe Carvalho,9.6,7.7,7.4
Mariana Pereira,6.9,8.8,5.4
Isabela Almeida,8.0,8.2,7.1
Pedro Gomes,5.3,6.8,8.2
Maria Lima,5.8,6.7,8.5
Pedro Oliveira,7.4,8.6,6.4
Juliana Martins,6.6,6.6,7.2
Mariana Martins,7.5,8.0,7.4
Aline Lima,8.5,6.2,6.4
Lucas Santos,7.8,9.2,10.0
Isabela Silva,9.2,6.8,8.7
Carlos Moura,8.8,9.5,6.7
Ana Pereira,8.6,5.8,6.5
Sofia Oliveira,7.7,7.6,9.0
Lucas Oliveira,9.5,7.6,9.8
Ricardo Martins,6.0,6.2,5.3
Aline Silva,6.7,8.9,6.4
Guilherme Nascimento,7.8,8.9,9.5
Guilherme Moura,5.1,5.1,5.9
Maria Oliveira,6.8,7.3,8.7
Rafael Carvalho,6.5,6.5,7.5
Aline Martins,9.3,8.2,5.0
Mariana Nascimento,7.8,7.9,6.9
Lucas Pereira,8.5,9.9,6.8
Isabela Carvalho,6.5,5.6,9.0
Rafael Rodrigues,8.1,10.0,7.1
Guilherme Oliveira,9.9,8.9,8.2
Joao Silva,7.7,8.4,6.3
Carlos Oliveira,7.3,5.4,9.5
Isabela Ferreira,5.8,10.0,7.5
Maria Souza,7.8,8.5,8.2
Sofia Carvalho,8.9,6.0,5.5
Maria Costa,7.2,8.9,9.4
Isabela Moura,7.6,9.7,8.8
Felipe Nascimento,6.6,7.1,8.9
