Juliana Carvalho,5.4,8.5,8.9
Lucas Rodrigues,6.7,8.6,6.0
Ana Oliveira,6.4,9.3,9.4
Carlos Santos,7.8,6.8,5.0
Sofia Moura,7.8,6.1,7.2
Joao Nascimento,7.7,5.9,8.6
Aline Nascimento,5.1,5.2,6.3
Juliana Martins,7.9,9.5,10.0
Joao Souza,7.0,7.8,8.3
Mariana Costa,6.5,7.0,5.5
Felipe Gomes,8.3,8.8,9.6
Guilherme Santos,7.1,8.5,9.0
Isabela Pereira,5.3,9.6,7.1
Pedro Ferreira,8.7,7.6,6.8
Isabela Ribeiro,6.2,7.4,6.3
Aline Santos,8.1,8.3,6.5
Felipe Ribeiro,9.0,5.2,7.3
Juliana Costa,6.6,9.0,5.8
Ana Martins,5.7,7.1,6.8
Mariana Pereira,7.6,7.9,6.1
Ana Ferreira,8.5,9.4,6.6
Guilherme Martins,9.4,9.6,6.0
Felipe Carvalho,7.6,8.0,6.2
Pedro Santos,5.6,8.1,8.8
Camila Carvalho,6.5,9.3,9.8
Carlos Nascimento,8.4,9.3,8.5
Aline Costa,5.9,6.2,7.4
Maria Ferreira,6.2,5.0,8.3
Guilherme Santos,5.6,7.2,5.5
Lucas Moura,8.0,7.1,7.9
Maria Pereira,6.0,7.7,8.1
Lucas Moura,7.5,8.9,6.4
Isabela Gomes,6.8,6.0,9.3
Juliana Lima,8.6,5.9,5.1
Rafael Silva,7.5,9.6,6.1
Carlos Martins,6.1,5.3,8.6
Isabela Oliveira,8.8,7.9,8.5
Mariana Rodrigues,9.4,5.1,5.8
Isabela Gomes,9.2,8.5,9.8
Camila Silva,9.1,7.5,9.5
Mariana Souza,7.0,7.9,7.8
Sofia Oliveira,5.5,7.3,7.3
Juliana Ferreira,7.2,6.4,6.1
Joao Silva,7.0,6.2,9.2
Felipe Oliveira,6.7,5.2,6.5
Carlos Almeida,6.3,6.1,9.3
Maria Martins,9.4,5.2,7.7
Lucas Gomes,9.1,6.7,8.4
Guilherme Souza,8.3,7.8,7.3
Mariana Oliveira,6.1,8.8,8.7
Felipe Santos,9.7,5.8,7.4
Isabela Ferreira,6.8,5.4,6.9
Camila Gomes,8.9,6.6,5.0
Juliana Souza,8.6,5.2,8.7
Maria Martins,5.2,9.3,6.8
Rafael Silva,6.0,5.6,8.8
Ricardo Santos,5.8,7.2,7.6
Joao Martins,7.1,7.2,8.5
Carlos Silva,8.5,6.6,6.3
Aline Carvalho,5.5,8.9,8.2
Lucas Lima,9.9,7.5,6.1
Guilherme Ribeiro,7.5,8.9,9.4
Lucas Almeida,6.9,8.3,6.5
Lucas Souza,8.0,6.0,5.5
Ricardo Santos,7.9,8.7,5.7
Ricardo Lima,7.0,7.5,5.7
Guilherme Silva,6.9,9.9,9.3
Mariana Ferreira,8.6,5.5,7.4
Maria Santos,9.5,7.7,9.2
Juliana Rodrigues,5.1,6.7,7.1
Felipe Moura,9.5,8.2,5.6
Guilherme Lima,10.0,7.8,7.0
Pedro Lima,5.3,9.1,7.9
Joao Silva,6.6,6.6,6.3
Rafael Santos,8.7,9.8,8.8
Isabela Costa,7.9,8.2,9.5
Camila Nascimento,6.8,9.9,7.0
Felipe Almeida,6.4,8.2,7.6
Carlos Souza,9.0,7.2,8.4
Lucas Rodrigues,5.1,9.6,10.0
Aline Moura,9.1,6.2,6.2
Juliana Ferreira,9.0,9.3,5.3
Mariana Ribeiro,7.6,8.5,8.1
Juliana Martins,6.4,5.9,6.8
Lucas Rodrigues,7.5,6.0,5.5
Ricardo Carvalho,6.3,6.0,9.4
Rafael Costa,5.9,7.4,7.2
Aline Santos,5.8,6.9,6.4
Lucas Gomes,8.1,7.9,7.6
Camila Rodrigues,9.3,9.4,9.9
Ricardo Silva,8.4,7.0,5.7
Aline Ribeiro,8.0,6.5,6.1
Rafael Santos,8.5,6.7,9.4
Rafael Martins,5.4,8.5,9.1
Maria Nascimento,9.2,9.2,7.1
Felipe Lima,8.8,5.7,5.8
Guilherme Pereira,5.1,6.9,6.3
Aline Pereira,9.5,9.8,5.7
Camila Martins,9.8,7.3,5.4
Ana Oliveira,6.1,9.6,5.5
Juliana Souza,9.4,8.5,9.6
Guilherme Costa,5.2,5.6,5.0
Juliana Oliveira,5.6,9.7,7.6
Felipe Santos,8.2,5.1,9.7
Ricardo Gomes,7.5,8.1,7.8
Maria Nascimento,5.1,5.6,9.7
Camila Souza,9.0,10.0,9.4
Pedro Costa,8.8,5.7,9.4
Carlos Silva,9.5,5.1,8.8
Pedro Moura,8.3,7.6,6.1
Juliana Ribeiro,5.7,5.3,7.8
Rafael Santos,5.6,6.6,9.6
Isabela Nascimento,9.4,6.2,6.6
Joao Almeida,7.0,7.4,7.6
Ricardo Ferreira,7.2,9.8,7.7
Guilherme Martins,5.2,9.3,6.4
Maria Almeida,7.8,6.8,5.8
Carlos Pereira,5.1,6.4,8.4
Ricardo Gomes,9.3,7.4,8.4
Rafael Silva,6.8,7.9,7.9
Isabela Lima,6.8,5.2,9.0
Mariana Souza,5.4,8.6,6.3
Pedro Lima,5.6,6.9,6.0
Mariana Ferreira,6.5,9.0,7.3
Maria Gomes,7.5,7.9,6.6
Rafael Gomes,5.2,7.0,7.8
Carlos Moura,9.1,7.9,7.2
Lucas Rodrigues,9.5,6.0,8.8
Maria Lima,8.7,5.5,7.8
Pedro Pereira,9.0,8.2,7.1
Carlos Rodrigues,8.3,9.4,6.5
Maria Rodrigues,8.2,5.7,8.9
Ricardo Moura,8.4,8.8,9.1
Ricardo Moura,9.9,5.6,5.7
Mariana Pereira,7.2,9.6,6.6
Camila Gomes,8.2,6.4,6.6
Pedro Almeida,6.5,8.8,9.2
Joao Silva,6.9,6.2,10.0
Isabela Lima,6.5,7.1,6.6
Pedro Silva,6.9,5.2,5.9
Sofia Ribeiro,5.7,9.2,9.0
Guilherme Almeida,9.7,9.1,5.6
Guilherme Gomes,6.6,8.5,5.1
Ricardo Silva,5.4,7.0,8.3
Lucas Santos,8.9,8.9,8.7
Ana Ribeiro,6.0,8.1,9.8
Camila Lima,8.4,5.1,8.0
Sofia Silva,6.9,9.6,8.5
Felipe Moura,6.2,8.3,6.7
Pedro Carvalho,6.3,5.9,7.1
Pedro Ribeiro,6.0,6.2,8.4
Isabela Gomes,8.7,8.6,7.7
Rafael Martins,6.7,9.0,7.2
Ana Carvalho,8.9,5.2,7.9
Juliana Santos,6.2,6.5,8.4
Guilherme Souza,9.1,5.7,7.1
Guilherme Nascimento,7.3,5.8,7.0
Carlos Rodrigues,5.6,9.8,8.5
Rafael Pereira,5.8,7.9,7.1
Ricardo Carvalho,5.6,6.8,5.8
Guilherme Carvalho,6.1,5.6,7.5
Maria Nascimento,5.9,5.2,6.7
Carlos Ribeiro,6.6,9.4,9.1
Maria Nascimento,5.7,6.2,7.1
Camila Lima,6.7,5.0,5.2
Aline Lima,8.2,7.5,6.0
Joao Gomes,7.1,9.9,6.9
Mariana Ferreira,8.3,6.3,7.0
Lucas Gomes,7.0,9.7,7.2
Mariana Lima,7.3,9.8,5.2
Joao Nascimento,8.0,9.7,7.0
Isabela Carvalho,9.8,6.6,8.6
Rafael Gomes,7.4,8.9,9.6
Rafael Rodrigues,5.9,5.3,9.3
Guilherme Gomes,7.4,9.4,6.1
Ana Silva,9.3,5.3,8.3
Rafael Silva,6.0,8.2,6.4
Pedro Costa,9.9,9.0,8.7
Guilherme Moura,8.7,7.8,5.1
Lucas Martins,8.6,6.1,6.0
Pedro Rodrigues,9.2,9.1,8.7
Juliana Oliveira,6.6,6.5,7.7
Pedro Nascimento,8.6,7.4,7.7
Rafael Oliveira,9.5,7.2,7.7
Mariana Ribeiro,7.5,7.5,8.3
Juliana Moura,7.1,5.4,7.3
Pedro Silva,9.7,5.6,5.6
Juliana Moura,9.2,5.4,7.4
Maria Carvalho,6.2,6.7,6.5
Ricardo Carvalho,10.0,8.9,8.3
Ricardo Martins,8.7,5.2,8.4
Pedro Nascimento,6.7,5.1,8.6
Sofia Rodrigues,9.2,10.0,7.1
Felipe Oliveira,7.1,7.0,9.6
Felipe Martins,5.1,9.1,9.9
Ana Moura,8.5,7.8,9.5
Camila Rodrigues,9.6,7.2,7.2
Joao Santos,8.4,5.1,7.0
Maria Oliveira,9.2,8.9,6.2
Isabela Ribeiro,7.7,8.1,6.8
Ana Lima,7.7,7.0,5.1
Carlos Ribeiro,5.4,9.9,9.9
Aline Santos,9.7,9.1,7.7
Maria Gomes,8.2,5.7,8.5
Aline Gomes,5.9,7.5,9.4
Joao Carvalho,5.7,5.5,5.5
Pedro Martins,9.3,6.8,5.5
Isabela Moura,9.0,9.6,7.5
Rafael Gomes,5.5,7.0,8.0
Lucas Moura,6.8,9.2,6.6
Maria Oliveira,5.4,6.4,9.4
Isabela Silva,6.4,6.3,6.6
Juliana Martins,7.0,7.9,9.4
Juliana Carvalho,5.2,7.8,7.9
Lucas Gomes,6.3,7.8,5.7
Carlos Costa,7.3,8.3,7.3
Felipe Lima,7.9,6.1,6.5
Pedro Martins,5.3,8.5,9.1
Felipe Nascimento,7.6,8.5,8.5
Maria Rodrigues,6.9,7.5,9.0
Juliana Costa,8.9,6.0,5.3
Felipe Martins,6.8,10.0,6.1
Aline Almeida,7.3,9.8,7.9
Rafael Oliveira,5.9,10.0,7.8
Ricardo Gomes,9.1,7.8,6.1
Sofia Carvalho,6.3,9.2,5.6
Aline Rodrigues,6.8,8.1,9.7
Juliana Gomes,7.9,5.1,5.2
Isabela Oliveira,5.6,9.5,8.5
Ana Moura,8.1,7.2,7.7
Aline Carvalho,8.9,9.3,6.1
Aline Souza,9.3,9.0,5.5
Mariana Souza,7.8,6.5,5.4
Maria Rodrigues,8.2,9.5,5.2
Felipe Oliveira,6.0,5.9,6.6
Sofia Costa,7.6,9.3,6.9
Isabela Souza,7.0,9.9,9.6
Isabela Pereira,8.4,10.0,9.4
Lucas Pereira,5.2,7.5,8.4
Pedro Martins,6.7,9.3,5.5
Joao Ribeiro,8.8,9.3,5.9
Pedro Gomes,5.3,7.5,9.6
Maria Gomes,9.3,8.5,9.8
Mariana Almeida,8.9,6.1,5.3
Guilherme Almeida,8.6,6.7,7.3
Felipe Carvalho,7.3,7.5,6.6
Carlos Ribeiro,5.7,5.5,6.5
Mariana Ribeiro,7.9,9.9,5.6
Ricardo Silva,9.9,6.6,7.3
Lucas Almeida,7.9,5.9,8.0
Juliana Rodrigues,10.0,5.2,6.6
Ricardo Nascimento,9.6,9.2,8.9
Felipe Martins,5.0,6.8,6.2
Ricardo Santos,6.0,6.6,8.5
Maria Gomes,6.5,9.8,7.2
Camila Nascimento,8.4,9.3,7.4
Aline Gomes,8.8,7.1,6.2
Lucas Santos,7.0,8.5,7.0
Mariana Pereira,9.3,7.8,7.5
Maria Oliveira,9.4,8.6,7.9
Sofia Moura,8.5,6.2,6.9
Isabela Santos,7.7,5.8,5.3
Lucas Ferreira,7.4,5.5,5.4
Ricardo Ferreira,9.7,7.7,6.3
Guilherme Costa,8.1,6.3,5.9
Carlos Gomes,6.9,7.2,9.7
Mariana Santos,5.8,6.2,8.3
Rafael Souza,8.7,9.3,6.6
Ricardo Souza,6.8,7.5,6.9
Carlos Nascimento,9.2,8.2,9.7
Rafael Gomes,5.4,5.0,9.5
Sofia Pereira,6.5,7.2,7.8
Rafael Nascimento,7.9,5.7,6.3
Juliana Moura,10.0,9.6,9.4
Juliana Moura,6.2,7.0,7.3
Guilherme Pereira,5.4,9.0,8.6
Rafael Costa,6.3,5.3,8.7
Isabela Costa,9.3,7.6,5.0
Aline Costa,5.0,8.2,6.9
Rafael Martins,8.6,6.6,6.7
Carlos Pereira,7.8,5.8,8.2
Ricardo Gomes,6.2,6.5,5.9
Carlos Carvalho,8.9,9.2,8.6
Joao Souza,8.2,9.5,7.7
Joao Pereira,7.3,9.8,6.1
Aline Ferreira,6.1,9.5,7.9
Rafael Santos,5.5,7.6,9.1
Juliana Ferreira,7.2,8.8,9.5
Felipe Nascimento,5.7,9.6,8.3
Guilherme Costa,5.1,9.6,8.7
Carlos Costa,7.0,6.8,8.1
Pedro Nascimento,6.2,7.6,6.7
Sofia Pereira,5.2,8.3,8.6
Maria Gomes,5.5,9.4,6.6
Ricardo Carvalho,5.9,8.9,8.7
Sofia Rodrigues,5.2,8.2,5.5
Carlos Pereira,8.2,9.2,5.1
Ana Pereira,8.5,5.8,7.7
Maria Ribeiro,9.5,6.3,6.3
Lucas Costa,5.2,8.3,7.9
Lucas Ferreira,6.7,8.9,6.2
Maria Pereira,7.4,6.7,6.1
Ana Santos,8.8,6.9,5.2
